Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-22&team=Cubs&dh=0"">2016-04-22</a>",CHC,@CIN,4,1B,1,3,5,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0.333
"<a href=""wins.aspx?date=2016-04-21&team=Cubs&dh=0"">2016-04-21</a>",CHC,@CIN,4,1B,1,6,6,1,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0.167
"<a href=""wins.aspx?date=2016-04-20&team=Cubs&dh=0"">2016-04-20</a>",CHC,@STL,4,1B,1,4,4,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-19&team=Cubs&dh=0"">2016-04-19</a>",CHC,@STL,4,1B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-18&team=Cubs&dh=0"">2016-04-18</a>",CHC,@STL,4,1B,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-17&team=Cubs&dh=0"">2016-04-17</a>",CHC,COL,4,1B,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-16&team=Cubs&dh=0"">2016-04-16</a>",CHC,COL,3,1B,1,3,4,1,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0.333
"<a href=""wins.aspx?date=2016-04-15&team=Cubs&dh=0"">2016-04-15</a>",CHC,COL,4,1B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-14&team=Cubs&dh=0"">2016-04-14</a>",CHC,CIN,4,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-13&team=Cubs&dh=0"">2016-04-13</a>",CHC,CIN,4,1B,1,4,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-11&team=Cubs&dh=0"">2016-04-11</a>",CHC,CIN,4,1B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-10&team=Cubs&dh=0"">2016-04-10</a>",CHC,@ARI,4,1B,1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-09&team=Cubs&dh=0"">2016-04-09</a>",CHC,@ARI,4,1B,1,3,5,1,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0.333
"<a href=""wins.aspx?date=2016-04-08&team=Cubs&dh=0"">2016-04-08</a>",CHC,@ARI,4,1B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-07&team=Cubs&dh=0"">2016-04-07</a>",CHC,@ARI,4,1B,1,4,6,3,1,0,1,1,3,6,1,0,1,1,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-04-05&team=Cubs&dh=0"">2016-04-05</a>",CHC,@LAA,4,1B,1,4,4,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-04&team=Cubs&dh=0"">2016-04-04</a>",CHC,@LAA,4,1B,1,3,5,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0.333
